pc_code,pc_description,country_code,country_name,value
P7,Cotton Yarn,9161,Guadeloupe,0.0
P7,Cotton Yarn,9259,Mexico,169.0
P7,Cotton Yarn,9277,Netherlandantil,0.0
P7,Cotton Yarn,9311,Panama Republic,8.0
P7,Cotton Yarn,9331,Puerto Rico,4.0
P7,Cotton Yarn,10001,Afghanistan,0.0
P7,Cotton Yarn,10017,Australia,92.0
P7,Cotton Yarn,10027,Bangladesh Pr,28563.0
P7,Cotton Yarn,10056,Cambodia,64.0
P7,Cotton Yarn,10077,China P Rp,50462.0
P7,Cotton Yarn,10127,Fiji Is,0.0
P7,Cotton Yarn,10179,Hong Kong,3306.0
P7,Cotton Yarn,10187,Indonesia,1196.0
P7,Cotton Yarn,10189,Iran,1513.0
P7,Cotton Yarn,10205,Japan,1984.0
P7,Cotton Yarn,10217,Korea Rp,5269.0
P7,Cotton Yarn,10245,Malaysia,989.0
P7,Cotton Yarn,10258,Myanmar,1806.0
P7,Cotton Yarn,10261,Mongolia,1.0
P7,Cotton Yarn,10273,Nepal,488.0
P7,Cotton Yarn,10285,New Zealand,5.0
P7,Cotton Yarn,10309,Pakistan Ir,10330.0
P7,Cotton Yarn,10323,Philippines,960.0
P7,Cotton Yarn,10359,Singapore,12.0
P7,Cotton Yarn,10369,Sri Lanka Dsr,3405.0
P7,Cotton Yarn,10397,Thailand,1554.0
P7,Cotton Yarn,10437,Vietnam Soc Rep,3687.0
P7,Cotton Yarn,11025,Baharain Is,370.0
P7,Cotton Yarn,11207,Jordan,192.0
P7,Cotton Yarn,11219,Kuwait,3.0
P7,Cotton Yarn,11225,Lebanon,74.0
P7,Cotton Yarn,11301,Oman,38.0
P7,Cotton Yarn,11335,Qatar,1.0
P7,Cotton Yarn,11351,Saudi Arab,10.0
P7,Cotton Yarn,11391,Syria,129.0
P7,Cotton Yarn,11419,U Arab Emts,280.0
P7,Cotton Yarn,12075,Taiwan,1458.0
P7,Cotton Yarn,12195,Israel,165.0
P7,Cotton Yarn,12215,Korea Dp Rp,255.0
P7,Cotton Yarn,12239,Macao,4.0
P7,Cotton Yarn,12247,Maldives,0.0
P7,Cotton Yarn,13019,Austria,169.0
P7,Cotton Yarn,13033,Belgium,686.0
P7,Cotton Yarn,13101,Denmark,247.0
P7,Cotton Yarn,13129,France,73.0
P7,Cotton Yarn,13147,Germany,3090.0
P7,Cotton Yarn,13155,Greece,165.0
P7,Cotton Yarn,13193,Ireland,0.0
P7,Cotton Yarn,13197,Italy,2602.0
P7,Cotton Yarn,13275,Netherland,207.0
P7,Cotton Yarn,13327,Portugal,6096.0
P7,Cotton Yarn,13367,Spain,1151.0
P7,Cotton Yarn,13387,Sweden,2.0
P7,Cotton Yarn,13421,U K,137.0
P7,Cotton Yarn,14297,Norway,13.0
P7,Cotton Yarn,14389,Switzerland,16.0
P7,Cotton Yarn,15049,Bulgaria,90.0
P7,Cotton Yarn,15055,Belarus,0.0
P7,Cotton Yarn,15092,Croatia,165.0
P7,Cotton Yarn,15098,Czech Republic,347.0
P7,Cotton Yarn,15114,Estonia,18.0
P7,Cotton Yarn,15181,Hungary,3.0
P7,Cotton Yarn,15212,Kazakhstan,0.0
P7,Cotton Yarn,15224,Latvia,34.0
P7,Cotton Yarn,15234,Lithuania,59.0
P7,Cotton Yarn,15240,Macedonia,14.0
P7,Cotton Yarn,15325,Poland,1561.0
P7,Cotton Yarn,15343,Romania,8.0
P7,Cotton Yarn,15344,Russia,126.0
P7,Cotton Yarn,15352,Serbia,27.0
P7,Cotton Yarn,15356,Montenegro,66.0
P7,Cotton Yarn,15358,Slovak Rep,3.0
P7,Cotton Yarn,15360,Slovenia,58.0
P7,Cotton Yarn,15422,Ukraine,304.0
P7,Cotton Yarn,16095,Cyprus,10.0
P7,Cotton Yarn,16409,Turkey,2136.0
P8,"Cotton Fabrics, Madeups Etc.",1213,Kenya,921.0
P8,"Cotton Fabrics, Madeups Etc.",1395,Tanzania Rep,1122.0
P8,"Cotton Fabrics, Madeups Etc.",1417,Uganda,321.0
P8,"Cotton Fabrics, Madeups Etc.",2035,Benin,1466.0
P8,"Cotton Fabrics, Madeups Etc.",2050,Burkina Faso,118.0
P8,"Cotton Fabrics, Madeups Etc.",2057,Cameroon,50.0
P8,"Cotton Fabrics, Madeups Etc.",2067,C Afri Rep,1.0
P8,"Cotton Fabrics, Madeups Etc.",2069,Chad,10.0
P8,"Cotton Fabrics, Madeups Etc.",2087,Congo P Rep,200.0
P8,"Cotton Fabrics, Madeups Etc.",2141,Gabon,67.0
P8,"Cotton Fabrics, Madeups Etc.",2199,Cote D' Ivoire,110.0
P8,"Cotton Fabrics, Madeups Etc.",2241,Madagascar,467.0
P8,"Cotton Fabrics, Madeups Etc.",2255,Mauritania,877.0
P8,"Cotton Fabrics, Madeups Etc.",2257,Mauritius,539.0
P8,"Cotton Fabrics, Madeups Etc.",2289,Niger,240.0
P8,"Cotton Fabrics, Madeups Etc.",2345,Rwanda,14.0
P8,"Cotton Fabrics, Madeups Etc.",2353,Senegal,4268.0
P8,"Cotton Fabrics, Madeups Etc.",2399,Togo,2098.0
P8,"Cotton Fabrics, Madeups Etc.",2459,Congo D. Rep.,532.0
P8,"Cotton Fabrics, Madeups Etc.",3011,Angola,556.0
P8,"Cotton Fabrics, Madeups Etc.",3041,Botswana,8.0
P8,"Cotton Fabrics, Madeups Etc.",3053,Burundi,138.0
P8,"Cotton Fabrics, Madeups Etc.",3085,Comoros,161.0
P8,"Cotton Fabrics, Madeups Etc.",3102,Djibouti,72.0
P8,"Cotton Fabrics, Madeups Etc.",3115,Ethiopia,310.0
P8,"Cotton Fabrics, Madeups Etc.",3116,Eritrea,0.0
P8,"Cotton Fabrics, Madeups Etc.",3117,Equtl Guinea,4.0
P8,"Cotton Fabrics, Madeups Etc.",3143,Gambia,731.0
P8,"Cotton Fabrics, Madeups Etc.",3149,Ghana,719.0
P8,"Cotton Fabrics, Madeups Etc.",3167,Guinea,612.0
P8,"Cotton Fabrics, Madeups Etc.",3169,Guinea Bissau,0.0
P8,"Cotton Fabrics, Madeups Etc.",3227,Lesotho,657.0
P8,"Cotton Fabrics, Madeups Etc.",3229,Liberia,7.0
P8,"Cotton Fabrics, Madeups Etc.",3243,Malawi,236.0
P8,"Cotton Fabrics, Madeups Etc.",3249,Mali,264.0
P8,"Cotton Fabrics, Madeups Etc.",3267,Mozambique,961.0
P8,"Cotton Fabrics, Madeups Etc.",3269,Namibia,0.0
P8,"Cotton Fabrics, Madeups Etc.",3291,Nigeria,1132.0
P8,"Cotton Fabrics, Madeups Etc.",3339,Reunion,21.0
P8,"Cotton Fabrics, Madeups Etc.",3355,Seychelles,9.0
P8,"Cotton Fabrics, Madeups Etc.",3357,Sierra Leone,127.0
P8,"Cotton Fabrics, Madeups Etc.",3363,Somalia,9.0
P8,"Cotton Fabrics, Madeups Etc.",3385,Swaziland,4.0
P8,"Cotton Fabrics, Madeups Etc.",3461,Zambia,265.0
P8,"Cotton Fabrics, Madeups Etc.",4005,Algeria,100.0
P8,"Cotton Fabrics, Madeups Etc.",4111,Egypt A Rp,943.0
P8,"Cotton Fabrics, Madeups Etc.",4231,Libya,8.0
P8,"Cotton Fabrics, Madeups Etc.",4265,Morocco,77.0
P8,"Cotton Fabrics, Madeups Etc.",4365,South Africa,1717.0
P8,"Cotton Fabrics, Madeups Etc.",4381,Sudan,2636.0
P8,"Cotton Fabrics, Madeups Etc.",4407,Tunisia,101.0
P8,"Cotton Fabrics, Madeups Etc.",4463,Zimbabwe,15.0
P8,"Cotton Fabrics, Madeups Etc.",5059,Canada,4927.0
P8,"Cotton Fabrics, Madeups Etc.",5423,U S A,99620.0
P8,"Cotton Fabrics, Madeups Etc.",5424,Us Minor Outlying Islands,2.0
P8,"Cotton Fabrics, Madeups Etc.",6015,Argentina,162.0
P8,"Cotton Fabrics, Madeups Etc.",6039,Bolivia,0.0
P8,"Cotton Fabrics, Madeups Etc.",6043,Brazil,611.0
P8,"Cotton Fabrics, Madeups Etc.",6073,Chile,1117.0
P8,"Cotton Fabrics, Madeups Etc.",6083,Colombia,1422.0
P8,"Cotton Fabrics, Madeups Etc.",6109,Ecuador,136.0
P8,"Cotton Fabrics, Madeups Etc.",6317,Paraguay,45.0
P8,"Cotton Fabrics, Madeups Etc.",6319,Peru,399.0
P8,"Cotton Fabrics, Madeups Etc.",6427,Uruguay,46.0
P8,"Cotton Fabrics, Madeups Etc.",6433,Venezuela,153.0
P8,"Cotton Fabrics, Madeups Etc.",7013,Antigua,0.0
P8,"Cotton Fabrics, Madeups Etc.",7020,Aruba,3.0
P8,"Cotton Fabrics, Madeups Etc.",7023,Bahamas,7.0
P8,"Cotton Fabrics, Madeups Etc.",7029,Barbados,11.0
P8,"Cotton Fabrics, Madeups Etc.",7031,Belize,3.0
P8,"Cotton Fabrics, Madeups Etc.",7105,Dominica,13.0
P8,"Cotton Fabrics, Madeups Etc.",7159,Grenada,0.0
P8,"Cotton Fabrics, Madeups Etc.",7171,Guyana,11.0
P8,"Cotton Fabrics, Madeups Etc.",7203,Jamaica,6.0
P8,"Cotton Fabrics, Madeups Etc.",7373,St Kitt N A,3.0
P8,"Cotton Fabrics, Madeups Etc.",7375,St Lucia,0.0
P8,"Cotton Fabrics, Madeups Etc.",7379,St Vincent,0.0
P8,"Cotton Fabrics, Madeups Etc.",7405,Trinidad,62.0
P8,"Cotton Fabrics, Madeups Etc.",8091,Costa Rica,62.0
P8,"Cotton Fabrics, Madeups Etc.",8113,El Salvador,89.0
P8,"Cotton Fabrics, Madeups Etc.",8165,Guatemala,639.0
P8,"Cotton Fabrics, Madeups Etc.",8177,Honduras,34.0
P8,"Cotton Fabrics, Madeups Etc.",8287,Nicaragua,20.0
P8,"Cotton Fabrics, Madeups Etc.",9037,Bermuda,2.0
P8,"Cotton Fabrics, Madeups Etc.",9045,Br Virgn Is,1.0
P8,"Cotton Fabrics, Madeups Etc.",9065,Cayman Is,0.0
P8,"Cotton Fabrics, Madeups Etc.",9093,Cuba,44.0
P8,"Cotton Fabrics, Madeups Etc.",9103,Dominic Rep,240.0
P8,"Cotton Fabrics, Madeups Etc.",9161,Guadeloupe,5.0
P8,"Cotton Fabrics, Madeups Etc.",9175,Haiti,6.0
P8,"Cotton Fabrics, Madeups Etc.",9253,Martinique,3.0
P8,"Cotton Fabrics, Madeups Etc.",9259,Mexico,1741.0
P8,"Cotton Fabrics, Madeups Etc.",9277,Netherlandantil,68.0
P8,"Cotton Fabrics, Madeups Etc.",9311,Panama Republic,351.0
P8,"Cotton Fabrics, Madeups Etc.",9331,Puerto Rico,15.0
P8,"Cotton Fabrics, Madeups Etc.",9383,Suriname,11.0
P8,"Cotton Fabrics, Madeups Etc.",9411,Turks C Is,0.0
P8,"Cotton Fabrics, Madeups Etc.",9439,Virgin Is Us,3.0
P8,"Cotton Fabrics, Madeups Etc.",10001,Afghanistan,100.0
P8,"Cotton Fabrics, Madeups Etc.",10017,Australia,4480.0
P8,"Cotton Fabrics, Madeups Etc.",10027,Bangladesh Pr,18533.0
P8,"Cotton Fabrics, Madeups Etc.",10038,Bhutan,0.0
P8,"Cotton Fabrics, Madeups Etc.",10047,Brunei,2.0
P8,"Cotton Fabrics, Madeups Etc.",10056,Cambodia,428.0
P8,"Cotton Fabrics, Madeups Etc.",10077,China P Rp,1687.0
P8,"Cotton Fabrics, Madeups Etc.",10089,Cook Is,0.0
P8,"Cotton Fabrics, Madeups Etc.",10127,Fiji Is,97.0
P8,"Cotton Fabrics, Madeups Etc.",10179,Hong Kong,611.0
P8,"Cotton Fabrics, Madeups Etc.",10187,Indonesia,1266.0
P8,"Cotton Fabrics, Madeups Etc.",10189,Iran,73.0
P8,"Cotton Fabrics, Madeups Etc.",10205,Japan,2264.0
P8,"Cotton Fabrics, Madeups Etc.",10217,Korea Rp,4198.0
P8,"Cotton Fabrics, Madeups Etc.",10223,Lao Pd Rp,10.0
P8,"Cotton Fabrics, Madeups Etc.",10245,Malaysia,915.0
P8,"Cotton Fabrics, Madeups Etc.",10252,Marshall Island,0.0
P8,"Cotton Fabrics, Madeups Etc.",10258,Myanmar,175.0
P8,"Cotton Fabrics, Madeups Etc.",10261,Mongolia,3.0
P8,"Cotton Fabrics, Madeups Etc.",10273,Nepal,2105.0
P8,"Cotton Fabrics, Madeups Etc.",10285,New Zealand,644.0
P8,"Cotton Fabrics, Madeups Etc.",10309,Pakistan Ir,527.0
P8,"Cotton Fabrics, Madeups Etc.",10310,Palau,0.0
P8,"Cotton Fabrics, Madeups Etc.",10315,Papua N Gna,30.0
P8,"Cotton Fabrics, Madeups Etc.",10323,Philippines,530.0
P8,"Cotton Fabrics, Madeups Etc.",10359,Singapore,297.0
P8,"Cotton Fabrics, Madeups Etc.",10361,Solomon Is,1.0
P8,"Cotton Fabrics, Madeups Etc.",10369,Sri Lanka Dsr,11603.0
P8,"Cotton Fabrics, Madeups Etc.",10397,Thailand,1412.0
P8,"Cotton Fabrics, Madeups Etc.",10403,Tonga,1.0
P8,"Cotton Fabrics, Madeups Etc.",10437,Vietnam Soc Rep,976.0
P8,"Cotton Fabrics, Madeups Etc.",10447,Samoa,2.0
P8,"Cotton Fabrics, Madeups Etc.",11025,Baharain Is,110.0
P8,"Cotton Fabrics, Madeups Etc.",11191,Iraq,63.0
P8,"Cotton Fabrics, Madeups Etc.",11207,Jordan,134.0
P8,"Cotton Fabrics, Madeups Etc.",11219,Kuwait,450.0
P8,"Cotton Fabrics, Madeups Etc.",11225,Lebanon,172.0
P8,"Cotton Fabrics, Madeups Etc.",11301,Oman,232.0
P8,"Cotton Fabrics, Madeups Etc.",11335,Qatar,102.0
P8,"Cotton Fabrics, Madeups Etc.",11351,Saudi Arab,1456.0
P8,"Cotton Fabrics, Madeups Etc.",11391,Syria,42.0
P8,"Cotton Fabrics, Madeups Etc.",11419,U Arab Emts,7799.0
P8,"Cotton Fabrics, Madeups Etc.",11453,Yemen Republc,258.0
P8,"Cotton Fabrics, Madeups Etc.",12075,Taiwan,226.0
P8,"Cotton Fabrics, Madeups Etc.",12131,Fr Guiana,2.0
P8,"Cotton Fabrics, Madeups Etc.",12133,Fr Polynesia,3.0
P8,"Cotton Fabrics, Madeups Etc.",12163,Guam,0.0
P8,"Cotton Fabrics, Madeups Etc.",12195,Israel,1693.0
P8,"Cotton Fabrics, Madeups Etc.",12215,Korea Dp Rp,54.0
P8,"Cotton Fabrics, Madeups Etc.",12239,Macao,2.0
P8,"Cotton Fabrics, Madeups Etc.",12247,Maldives,83.0
P8,"Cotton Fabrics, Madeups Etc.",12281,New Caledonia,18.0
P8,"Cotton Fabrics, Madeups Etc.",12431,Vanuatu Rep,1.0
P8,"Cotton Fabrics, Madeups Etc.",13019,Austria,486.0
P8,"Cotton Fabrics, Madeups Etc.",13033,Belgium,1830.0
P8,"Cotton Fabrics, Madeups Etc.",13101,Denmark,1362.0
P8,"Cotton Fabrics, Madeups Etc.",13125,Finland,393.0
P8,"Cotton Fabrics, Madeups Etc.",13129,France,4203.0
P8,"Cotton Fabrics, Madeups Etc.",13147,Germany,8617.0
P8,"Cotton Fabrics, Madeups Etc.",13155,Greece,500.0
P8,"Cotton Fabrics, Madeups Etc.",13193,Ireland,181.0
P8,"Cotton Fabrics, Madeups Etc.",13197,Italy,4656.0
P8,"Cotton Fabrics, Madeups Etc.",13235,Luxembourg,0.0
P8,"Cotton Fabrics, Madeups Etc.",13275,Netherland,2518.0
P8,"Cotton Fabrics, Madeups Etc.",13327,Portugal,813.0
P8,"Cotton Fabrics, Madeups Etc.",13346,San Marino,6.0
P8,"Cotton Fabrics, Madeups Etc.",13367,Spain,3012.0
P8,"Cotton Fabrics, Madeups Etc.",13387,Sweden,2229.0
P8,"Cotton Fabrics, Madeups Etc.",13421,U K,9999.0
P8,"Cotton Fabrics, Madeups Etc.",14185,Iceland,8.0
P8,"Cotton Fabrics, Madeups Etc.",14297,Norway,881.0
P8,"Cotton Fabrics, Madeups Etc.",14389,Switzerland,556.0
P8,"Cotton Fabrics, Madeups Etc.",15003,Albania,5.0
P8,"Cotton Fabrics, Madeups Etc.",15016,Armenia,1.0
P8,"Cotton Fabrics, Madeups Etc.",15021,Azerbaijan,0.0
P8,"Cotton Fabrics, Madeups Etc.",15040,Bosnia-Hrzgovin,27.0
P8,"Cotton Fabrics, Madeups Etc.",15049,Bulgaria,73.0
P8,"Cotton Fabrics, Madeups Etc.",15092,Croatia,215.0
P8,"Cotton Fabrics, Madeups Etc.",15098,Czech Republic,222.0
P8,"Cotton Fabrics, Madeups Etc.",15114,Estonia,81.0
P8,"Cotton Fabrics, Madeups Etc.",15145,Georgia,19.0
P8,"Cotton Fabrics, Madeups Etc.",15181,Hungary,44.0
P8,"Cotton Fabrics, Madeups Etc.",15212,Kazakhstan,8.0
P8,"Cotton Fabrics, Madeups Etc.",15216,Kyrghyzstan,9.0
P8,"Cotton Fabrics, Madeups Etc.",15224,Latvia,375.0
P8,"Cotton Fabrics, Madeups Etc.",15234,Lithuania,76.0
P8,"Cotton Fabrics, Madeups Etc.",15240,Macedonia,15.0
P8,"Cotton Fabrics, Madeups Etc.",15260,Moldova,0.0
P8,"Cotton Fabrics, Madeups Etc.",15325,Poland,1354.0
P8,"Cotton Fabrics, Madeups Etc.",15343,Romania,143.0
P8,"Cotton Fabrics, Madeups Etc.",15344,Russia,693.0
P8,"Cotton Fabrics, Madeups Etc.",15352,Serbia,9.0
P8,"Cotton Fabrics, Madeups Etc.",15356,Montenegro,13.0
P8,"Cotton Fabrics, Madeups Etc.",15358,Slovak Rep,155.0
P8,"Cotton Fabrics, Madeups Etc.",15360,Slovenia,259.0
P8,"Cotton Fabrics, Madeups Etc.",15393,Tajikistan,0.0
P8,"Cotton Fabrics, Madeups Etc.",15410,Turkmenistan,0.0
P8,"Cotton Fabrics, Madeups Etc.",15422,Ukraine,24.0
P8,"Cotton Fabrics, Madeups Etc.",15430,Uzbekistan,21.0
P8,"Cotton Fabrics, Madeups Etc.",16009,Andorra,1.0
P8,"Cotton Fabrics, Madeups Etc.",16095,Cyprus,11.0
P8,"Cotton Fabrics, Madeups Etc.",16151,Gibraltar,0.0
P8,"Cotton Fabrics, Madeups Etc.",16251,Malta,32.0
P8,"Cotton Fabrics, Madeups Etc.",16409,Turkey,1019.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",1213,Kenya,146.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",1395,Tanzania Rep,30.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",1417,Uganda,2.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2035,Benin,6.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2050,Burkina Faso,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2057,Cameroon,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2069,Chad,3.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2087,Congo P Rep,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2141,Gabon,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2199,Cote D' Ivoire,3.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2241,Madagascar,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2255,Mauritania,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2257,Mauritius,60.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2289,Niger,2.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2345,Rwanda,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2353,Senegal,45.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2399,Togo,109.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2459,Congo D. Rep.,9.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3011,Angola,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3041,Botswana,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3053,Burundi,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3085,Comoros,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3102,Djibouti,19.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3115,Ethiopia,44.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3143,Gambia,12.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3149,Ghana,13.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3167,Guinea,3.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3229,Liberia,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3243,Malawi,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3249,Mali,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3267,Mozambique,5.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3269,Namibia,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3291,Nigeria,367.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3339,Reunion,4.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3355,Seychelles,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3357,Sierra Leone,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3363,Somalia,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3385,Swaziland,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3461,Zambia,13.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4005,Algeria,24.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4111,Egypt A Rp,162.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4231,Libya,18.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4265,Morocco,20.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4365,South Africa,92.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4381,Sudan,8.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4407,Tunisia,15.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4463,Zimbabwe,7.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",5059,Canada,140.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",5423,U S A,2780.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6015,Argentina,16.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6039,Bolivia,4.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6043,Brazil,136.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6073,Chile,71.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6083,Colombia,19.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6109,Ecuador,2.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6317,Paraguay,2.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6319,Peru,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6427,Uruguay,4.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7013,Antigua,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7020,Aruba,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7029,Barbados,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7105,Dominica,14.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7171,Guyana,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7203,Jamaica,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7373,St Kitt N A,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7379,St Vincent,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7405,Trinidad,4.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",8091,Costa Rica,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",8113,El Salvador,81.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",8165,Guatemala,6.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",8177,Honduras,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",8287,Nicaragua,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9093,Cuba,9.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9103,Dominic Rep,52.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9161,Guadeloupe,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9175,Haiti,2.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9253,Martinique,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9259,Mexico,50.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9311,Panama Republic,12.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9331,Puerto Rico,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9383,Suriname,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10001,Afghanistan,256.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10017,Australia,153.0
