pc_code,pc_description,country_code,country_name,value
P7,Cotton Yarn,11219,Kuwait,1.0
P7,Cotton Yarn,11225,Lebanon,72.0
P7,Cotton Yarn,11301,Oman,16.0
P7,Cotton Yarn,11335,Qatar,0.0
P7,Cotton Yarn,11351,Saudi Arab,17.0
P7,Cotton Yarn,11391,Syria,38.0
P7,Cotton Yarn,11419,U Arab Emts,399.0
P7,Cotton Yarn,12075,Taiwan,1244.0
P7,Cotton Yarn,12195,Israel,115.0
P7,Cotton Yarn,12215,Korea Dp Rp,76.0
P7,Cotton Yarn,12247,Maldives,0.0
P7,Cotton Yarn,12281,New Caledonia,0.0
P7,Cotton Yarn,13019,Austria,111.0
P7,Cotton Yarn,13033,Belgium,635.0
P7,Cotton Yarn,13101,Denmark,202.0
P7,Cotton Yarn,13125,Finland,5.0
P7,Cotton Yarn,13129,France,85.0
P7,Cotton Yarn,13147,Germany,2182.0
P7,Cotton Yarn,13155,Greece,149.0
P7,Cotton Yarn,13193,Ireland,0.0
P7,Cotton Yarn,13197,Italy,2187.0
P7,Cotton Yarn,13275,Netherland,185.0
P7,Cotton Yarn,13327,Portugal,4693.0
P7,Cotton Yarn,13367,Spain,921.0
P7,Cotton Yarn,13387,Sweden,1.0
P7,Cotton Yarn,13421,U K,158.0
P7,Cotton Yarn,14297,Norway,13.0
P7,Cotton Yarn,14389,Switzerland,5.0
P7,Cotton Yarn,15049,Bulgaria,42.0
P7,Cotton Yarn,15055,Belarus,0.0
P7,Cotton Yarn,15092,Croatia,78.0
P7,Cotton Yarn,15098,Czech Republic,338.0
P7,Cotton Yarn,15114,Estonia,12.0
P7,Cotton Yarn,15181,Hungary,10.0
P7,Cotton Yarn,15212,Kazakhstan,0.0
P7,Cotton Yarn,15224,Latvia,23.0
P7,Cotton Yarn,15234,Lithuania,66.0
P7,Cotton Yarn,15240,Macedonia,14.0
P7,Cotton Yarn,15325,Poland,1274.0
P7,Cotton Yarn,15343,Romania,17.0
P7,Cotton Yarn,15344,Russia,77.0
P7,Cotton Yarn,15352,Serbia,17.0
P7,Cotton Yarn,15356,Montenegro,62.0
P7,Cotton Yarn,15360,Slovenia,32.0
P7,Cotton Yarn,15422,Ukraine,259.0
P7,Cotton Yarn,16095,Cyprus,7.0
P7,Cotton Yarn,16409,Turkey,1313.0
P8,"Cotton Fabrics, Madeups Etc.",1213,Kenya,860.0
P8,"Cotton Fabrics, Madeups Etc.",1395,Tanzania Rep,839.0
P8,"Cotton Fabrics, Madeups Etc.",1417,Uganda,204.0
P8,"Cotton Fabrics, Madeups Etc.",2035,Benin,2024.0
P8,"Cotton Fabrics, Madeups Etc.",2050,Burkina Faso,58.0
P8,"Cotton Fabrics, Madeups Etc.",2057,Cameroon,128.0
P8,"Cotton Fabrics, Madeups Etc.",2067,C Afri Rep,0.0
P8,"Cotton Fabrics, Madeups Etc.",2069,Chad,22.0
P8,"Cotton Fabrics, Madeups Etc.",2087,Congo P Rep,343.0
P8,"Cotton Fabrics, Madeups Etc.",2141,Gabon,70.0
P8,"Cotton Fabrics, Madeups Etc.",2199,Cote D' Ivoire,306.0
P8,"Cotton Fabrics, Madeups Etc.",2241,Madagascar,409.0
P8,"Cotton Fabrics, Madeups Etc.",2255,Mauritania,751.0
P8,"Cotton Fabrics, Madeups Etc.",2257,Mauritius,494.0
P8,"Cotton Fabrics, Madeups Etc.",2289,Niger,290.0
P8,"Cotton Fabrics, Madeups Etc.",2345,Rwanda,109.0
P8,"Cotton Fabrics, Madeups Etc.",2353,Senegal,3033.0
P8,"Cotton Fabrics, Madeups Etc.",2399,Togo,3419.0
P8,"Cotton Fabrics, Madeups Etc.",2459,Congo D. Rep.,591.0
P8,"Cotton Fabrics, Madeups Etc.",3011,Angola,606.0
P8,"Cotton Fabrics, Madeups Etc.",3041,Botswana,17.0
P8,"Cotton Fabrics, Madeups Etc.",3053,Burundi,63.0
P8,"Cotton Fabrics, Madeups Etc.",3085,Comoros,129.0
P8,"Cotton Fabrics, Madeups Etc.",3102,Djibouti,45.0
P8,"Cotton Fabrics, Madeups Etc.",3115,Ethiopia,195.0
P8,"Cotton Fabrics, Madeups Etc.",3117,Equtl Guinea,84.0
P8,"Cotton Fabrics, Madeups Etc.",3143,Gambia,901.0
P8,"Cotton Fabrics, Madeups Etc.",3149,Ghana,760.0
P8,"Cotton Fabrics, Madeups Etc.",3167,Guinea,435.0
P8,"Cotton Fabrics, Madeups Etc.",3169,Guinea Bissau,0.0
P8,"Cotton Fabrics, Madeups Etc.",3227,Lesotho,571.0
P8,"Cotton Fabrics, Madeups Etc.",3229,Liberia,16.0
P8,"Cotton Fabrics, Madeups Etc.",3243,Malawi,213.0
P8,"Cotton Fabrics, Madeups Etc.",3249,Mali,290.0
P8,"Cotton Fabrics, Madeups Etc.",3267,Mozambique,1610.0
P8,"Cotton Fabrics, Madeups Etc.",3269,Namibia,5.0
P8,"Cotton Fabrics, Madeups Etc.",3291,Nigeria,1618.0
P8,"Cotton Fabrics, Madeups Etc.",3339,Reunion,18.0
P8,"Cotton Fabrics, Madeups Etc.",3349,Sao Tome,1.0
P8,"Cotton Fabrics, Madeups Etc.",3355,Seychelles,16.0
P8,"Cotton Fabrics, Madeups Etc.",3357,Sierra Leone,175.0
P8,"Cotton Fabrics, Madeups Etc.",3363,Somalia,3.0
P8,"Cotton Fabrics, Madeups Etc.",3385,Swaziland,6.0
P8,"Cotton Fabrics, Madeups Etc.",3461,Zambia,214.0
P8,"Cotton Fabrics, Madeups Etc.",4005,Algeria,206.0
P8,"Cotton Fabrics, Madeups Etc.",4111,Egypt A Rp,1176.0
P8,"Cotton Fabrics, Madeups Etc.",4231,Libya,27.0
P8,"Cotton Fabrics, Madeups Etc.",4265,Morocco,69.0
P8,"Cotton Fabrics, Madeups Etc.",4365,South Africa,1682.0
P8,"Cotton Fabrics, Madeups Etc.",4381,Sudan,2072.0
P8,"Cotton Fabrics, Madeups Etc.",4407,Tunisia,121.0
P8,"Cotton Fabrics, Madeups Etc.",4463,Zimbabwe,11.0
P8,"Cotton Fabrics, Madeups Etc.",5059,Canada,3995.0
P8,"Cotton Fabrics, Madeups Etc.",5423,U S A,86897.0
P8,"Cotton Fabrics, Madeups Etc.",6015,Argentina,179.0
P8,"Cotton Fabrics, Madeups Etc.",6039,Bolivia,1.0
P8,"Cotton Fabrics, Madeups Etc.",6043,Brazil,481.0
P8,"Cotton Fabrics, Madeups Etc.",6073,Chile,1107.0
P8,"Cotton Fabrics, Madeups Etc.",6083,Colombia,1001.0
P8,"Cotton Fabrics, Madeups Etc.",6109,Ecuador,120.0
P8,"Cotton Fabrics, Madeups Etc.",6317,Paraguay,48.0
P8,"Cotton Fabrics, Madeups Etc.",6319,Peru,409.0
P8,"Cotton Fabrics, Madeups Etc.",6427,Uruguay,48.0
P8,"Cotton Fabrics, Madeups Etc.",6433,Venezuela,221.0
P8,"Cotton Fabrics, Madeups Etc.",7013,Antigua,0.0
P8,"Cotton Fabrics, Madeups Etc.",7020,Aruba,3.0
P8,"Cotton Fabrics, Madeups Etc.",7023,Bahamas,1.0
P8,"Cotton Fabrics, Madeups Etc.",7029,Barbados,4.0
P8,"Cotton Fabrics, Madeups Etc.",7031,Belize,0.0
P8,"Cotton Fabrics, Madeups Etc.",7105,Dominica,7.0
P8,"Cotton Fabrics, Madeups Etc.",7159,Grenada,1.0
P8,"Cotton Fabrics, Madeups Etc.",7171,Guyana,4.0
P8,"Cotton Fabrics, Madeups Etc.",7203,Jamaica,7.0
P8,"Cotton Fabrics, Madeups Etc.",7373,St Kitt N A,2.0
P8,"Cotton Fabrics, Madeups Etc.",7375,St Lucia,0.0
P8,"Cotton Fabrics, Madeups Etc.",7405,Trinidad,33.0
P8,"Cotton Fabrics, Madeups Etc.",8091,Costa Rica,35.0
P8,"Cotton Fabrics, Madeups Etc.",8113,El Salvador,51.0
P8,"Cotton Fabrics, Madeups Etc.",8165,Guatemala,686.0
P8,"Cotton Fabrics, Madeups Etc.",8177,Honduras,25.0
P8,"Cotton Fabrics, Madeups Etc.",8287,Nicaragua,66.0
P8,"Cotton Fabrics, Madeups Etc.",9007,Ameri Samoa,0.0
P8,"Cotton Fabrics, Madeups Etc.",9037,Bermuda,3.0
P8,"Cotton Fabrics, Madeups Etc.",9045,Br Virgn Is,0.0
P8,"Cotton Fabrics, Madeups Etc.",9065,Cayman Is,0.0
P8,"Cotton Fabrics, Madeups Etc.",9093,Cuba,32.0
P8,"Cotton Fabrics, Madeups Etc.",9103,Dominic Rep,307.0
P8,"Cotton Fabrics, Madeups Etc.",9161,Guadeloupe,4.0
P8,"Cotton Fabrics, Madeups Etc.",9175,Haiti,4.0
P8,"Cotton Fabrics, Madeups Etc.",9253,Martinique,2.0
P8,"Cotton Fabrics, Madeups Etc.",9259,Mexico,1554.0
P8,"Cotton Fabrics, Madeups Etc.",9277,Netherlandantil,54.0
P8,"Cotton Fabrics, Madeups Etc.",9311,Panama Republic,200.0
P8,"Cotton Fabrics, Madeups Etc.",9331,Puerto Rico,9.0
P8,"Cotton Fabrics, Madeups Etc.",9383,Suriname,13.0
P8,"Cotton Fabrics, Madeups Etc.",9439,Virgin Is Us,3.0
P8,"Cotton Fabrics, Madeups Etc.",10001,Afghanistan,146.0
P8,"Cotton Fabrics, Madeups Etc.",10017,Australia,3666.0
P8,"Cotton Fabrics, Madeups Etc.",10027,Bangladesh Pr,17126.0
P8,"Cotton Fabrics, Madeups Etc.",10038,Bhutan,36.0
P8,"Cotton Fabrics, Madeups Etc.",10047,Brunei,3.0
P8,"Cotton Fabrics, Madeups Etc.",10056,Cambodia,442.0
P8,"Cotton Fabrics, Madeups Etc.",10077,China P Rp,1616.0
P8,"Cotton Fabrics, Madeups Etc.",10089,Cook Is,0.0
P8,"Cotton Fabrics, Madeups Etc.",10127,Fiji Is,73.0
P8,"Cotton Fabrics, Madeups Etc.",10179,Hong Kong,543.0
P8,"Cotton Fabrics, Madeups Etc.",10187,Indonesia,815.0
P8,"Cotton Fabrics, Madeups Etc.",10189,Iran,138.0
P8,"Cotton Fabrics, Madeups Etc.",10205,Japan,1826.0
P8,"Cotton Fabrics, Madeups Etc.",10214,Kiribati Rep,0.0
P8,"Cotton Fabrics, Madeups Etc.",10217,Korea Rp,3639.0
P8,"Cotton Fabrics, Madeups Etc.",10223,Lao Pd Rp,17.0
P8,"Cotton Fabrics, Madeups Etc.",10245,Malaysia,808.0
P8,"Cotton Fabrics, Madeups Etc.",10252,Marshall Island,1.0
P8,"Cotton Fabrics, Madeups Etc.",10256,Micronesia,1.0
P8,"Cotton Fabrics, Madeups Etc.",10258,Myanmar,257.0
P8,"Cotton Fabrics, Madeups Etc.",10261,Mongolia,1.0
P8,"Cotton Fabrics, Madeups Etc.",10273,Nepal,2017.0
P8,"Cotton Fabrics, Madeups Etc.",10285,New Zealand,516.0
P8,"Cotton Fabrics, Madeups Etc.",10309,Pakistan Ir,173.0
P8,"Cotton Fabrics, Madeups Etc.",10315,Papua N Gna,34.0
P8,"Cotton Fabrics, Madeups Etc.",10323,Philippines,286.0
P8,"Cotton Fabrics, Madeups Etc.",10359,Singapore,301.0
P8,"Cotton Fabrics, Madeups Etc.",10361,Solomon Is,0.0
P8,"Cotton Fabrics, Madeups Etc.",10369,Sri Lanka Dsr,9548.0
P8,"Cotton Fabrics, Madeups Etc.",10397,Thailand,1115.0
P8,"Cotton Fabrics, Madeups Etc.",10437,Vietnam Soc Rep,1014.0
P8,"Cotton Fabrics, Madeups Etc.",10447,Samoa,4.0
P8,"Cotton Fabrics, Madeups Etc.",11025,Baharain Is,102.0
P8,"Cotton Fabrics, Madeups Etc.",11191,Iraq,75.0
P8,"Cotton Fabrics, Madeups Etc.",11207,Jordan,165.0
P8,"Cotton Fabrics, Madeups Etc.",11219,Kuwait,406.0
P8,"Cotton Fabrics, Madeups Etc.",11225,Lebanon,105.0
P8,"Cotton Fabrics, Madeups Etc.",11301,Oman,207.0
P8,"Cotton Fabrics, Madeups Etc.",11335,Qatar,121.0
P8,"Cotton Fabrics, Madeups Etc.",11351,Saudi Arab,1047.0
P8,"Cotton Fabrics, Madeups Etc.",11391,Syria,7.0
P8,"Cotton Fabrics, Madeups Etc.",11419,U Arab Emts,8552.0
P8,"Cotton Fabrics, Madeups Etc.",11453,Yemen Republc,130.0
P8,"Cotton Fabrics, Madeups Etc.",12075,Taiwan,215.0
P8,"Cotton Fabrics, Madeups Etc.",12131,Fr Guiana,1.0
P8,"Cotton Fabrics, Madeups Etc.",12133,Fr Polynesia,3.0
P8,"Cotton Fabrics, Madeups Etc.",12163,Guam,1.0
P8,"Cotton Fabrics, Madeups Etc.",12195,Israel,1246.0
P8,"Cotton Fabrics, Madeups Etc.",12215,Korea Dp Rp,23.0
P8,"Cotton Fabrics, Madeups Etc.",12239,Macao,2.0
P8,"Cotton Fabrics, Madeups Etc.",12247,Maldives,62.0
P8,"Cotton Fabrics, Madeups Etc.",12281,New Caledonia,6.0
P8,"Cotton Fabrics, Madeups Etc.",12431,Vanuatu Rep,2.0
P8,"Cotton Fabrics, Madeups Etc.",13019,Austria,423.0
P8,"Cotton Fabrics, Madeups Etc.",13033,Belgium,1707.0
P8,"Cotton Fabrics, Madeups Etc.",13101,Denmark,1231.0
P8,"Cotton Fabrics, Madeups Etc.",13125,Finland,283.0
P8,"Cotton Fabrics, Madeups Etc.",13129,France,3455.0
P8,"Cotton Fabrics, Madeups Etc.",13147,Germany,7909.0
P8,"Cotton Fabrics, Madeups Etc.",13155,Greece,370.0
P8,"Cotton Fabrics, Madeups Etc.",13193,Ireland,155.0
P8,"Cotton Fabrics, Madeups Etc.",13197,Italy,4061.0
P8,"Cotton Fabrics, Madeups Etc.",13235,Luxembourg,0.0
P8,"Cotton Fabrics, Madeups Etc.",13262,Monaco,1.0
P8,"Cotton Fabrics, Madeups Etc.",13275,Netherland,2413.0
P8,"Cotton Fabrics, Madeups Etc.",13327,Portugal,574.0
P8,"Cotton Fabrics, Madeups Etc.",13346,San Marino,6.0
P8,"Cotton Fabrics, Madeups Etc.",13367,Spain,2337.0
P8,"Cotton Fabrics, Madeups Etc.",13387,Sweden,1796.0
P8,"Cotton Fabrics, Madeups Etc.",13421,U K,9099.0
P8,"Cotton Fabrics, Madeups Etc.",14185,Iceland,9.0
P8,"Cotton Fabrics, Madeups Etc.",14297,Norway,886.0
P8,"Cotton Fabrics, Madeups Etc.",14389,Switzerland,498.0
P8,"Cotton Fabrics, Madeups Etc.",15003,Albania,9.0
P8,"Cotton Fabrics, Madeups Etc.",15016,Armenia,1.0
P8,"Cotton Fabrics, Madeups Etc.",15021,Azerbaijan,1.0
P8,"Cotton Fabrics, Madeups Etc.",15040,Bosnia-Hrzgovin,4.0
P8,"Cotton Fabrics, Madeups Etc.",15049,Bulgaria,58.0
P8,"Cotton Fabrics, Madeups Etc.",15092,Croatia,173.0
P8,"Cotton Fabrics, Madeups Etc.",15098,Czech Republic,238.0
P8,"Cotton Fabrics, Madeups Etc.",15114,Estonia,47.0
P8,"Cotton Fabrics, Madeups Etc.",15145,Georgia,9.0
P8,"Cotton Fabrics, Madeups Etc.",15181,Hungary,29.0
P8,"Cotton Fabrics, Madeups Etc.",15212,Kazakhstan,11.0
P8,"Cotton Fabrics, Madeups Etc.",15216,Kyrghyzstan,5.0
P8,"Cotton Fabrics, Madeups Etc.",15224,Latvia,287.0
P8,"Cotton Fabrics, Madeups Etc.",15234,Lithuania,43.0
P8,"Cotton Fabrics, Madeups Etc.",15240,Macedonia,4.0
P8,"Cotton Fabrics, Madeups Etc.",15260,Moldova,1.0
P8,"Cotton Fabrics, Madeups Etc.",15325,Poland,886.0
P8,"Cotton Fabrics, Madeups Etc.",15343,Romania,106.0
P8,"Cotton Fabrics, Madeups Etc.",15344,Russia,674.0
P8,"Cotton Fabrics, Madeups Etc.",15352,Serbia,10.0
P8,"Cotton Fabrics, Madeups Etc.",15356,Montenegro,12.0
P8,"Cotton Fabrics, Madeups Etc.",15358,Slovak Rep,133.0
P8,"Cotton Fabrics, Madeups Etc.",15360,Slovenia,93.0
P8,"Cotton Fabrics, Madeups Etc.",15393,Tajikistan,0.0
P8,"Cotton Fabrics, Madeups Etc.",15422,Ukraine,16.0
P8,"Cotton Fabrics, Madeups Etc.",15430,Uzbekistan,22.0
P8,"Cotton Fabrics, Madeups Etc.",16009,Andorra,0.0
P8,"Cotton Fabrics, Madeups Etc.",16095,Cyprus,13.0
P8,"Cotton Fabrics, Madeups Etc.",16251,Malta,19.0
P8,"Cotton Fabrics, Madeups Etc.",16409,Turkey,939.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",1213,Kenya,60.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",1395,Tanzania Rep,45.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",1417,Uganda,9.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2035,Benin,59.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2050,Burkina Faso,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2057,Cameroon,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2087,Congo P Rep,4.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2141,Gabon,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2199,Cote D' Ivoire,2.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2241,Madagascar,5.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2255,Mauritania,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2257,Mauritius,46.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2289,Niger,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2345,Rwanda,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2353,Senegal,3.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2399,Togo,30.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",2459,Congo D. Rep.,25.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3011,Angola,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3041,Botswana,10.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3053,Burundi,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3085,Comoros,2.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3102,Djibouti,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3115,Ethiopia,43.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3143,Gambia,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3149,Ghana,17.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3167,Guinea,3.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3229,Liberia,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3243,Malawi,5.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3249,Mali,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3267,Mozambique,8.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3269,Namibia,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3291,Nigeria,269.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3339,Reunion,5.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3355,Seychelles,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3357,Sierra Leone,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3363,Somalia,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3385,Swaziland,2.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",3461,Zambia,11.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4005,Algeria,9.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4111,Egypt A Rp,127.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4231,Libya,9.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4265,Morocco,39.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4365,South Africa,84.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4381,Sudan,6.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4407,Tunisia,10.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",4463,Zimbabwe,3.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",5059,Canada,87.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",5423,U S A,2524.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6015,Argentina,11.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6039,Bolivia,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6043,Brazil,71.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6073,Chile,41.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6083,Colombia,8.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6109,Ecuador,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6317,Paraguay,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6319,Peru,5.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6427,Uruguay,4.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",6433,Venezuela,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7012,Anguilla,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7029,Barbados,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7105,Dominica,7.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7171,Guyana,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7203,Jamaica,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",7405,Trinidad,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",8091,Costa Rica,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",8113,El Salvador,40.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",8165,Guatemala,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",8177,Honduras,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9045,Br Virgn Is,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9093,Cuba,6.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9103,Dominic Rep,35.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9161,Guadeloupe,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9175,Haiti,2.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9259,Mexico,28.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9277,Netherlandantil,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9311,Panama Republic,17.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",9383,Suriname,3.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10001,Afghanistan,14.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10017,Australia,134.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10027,Bangladesh Pr,1261.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10038,Bhutan,1.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10047,Brunei,0.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10056,Cambodia,14.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10077,China P Rp,162.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10127,Fiji Is,2.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10179,Hong Kong,171.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10187,Indonesia,134.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10189,Iran,82.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10205,Japan,150.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10217,Korea Rp,125.0
P9,"Oth Txtl Yrn, Fbric Mdup Artcl",10223,Lao Pd Rp,0.0
